"id","display_order_id","total_amount","created_at","customer_id"
"3617","RR88","6957","2023-07-18 10:48:29","40"
"3625","0B4L","5174","2023-07-24 09:02:50","40"
"3629","RUQU","6157","2023-07-24 09:05:38","40"
"3634","8D372","1000","2023-07-25 07:22:46","23"
"3635","U687","7640","2023-07-26 05:50:23","40"
"3636","PNR2","10606","2023-07-26 06:50:19","40"
"3637","B4Y1","27153","2023-07-26 06:53:05","40"
"3639","GXG0","23470","2023-07-26 08:53:23","40"
"3640","GMFL","27498","2023-07-26 11:06:27","40"
"3642","QJRG","12006","2023-07-28 09:09:47","40"
"3644","G5ZA","6225","2023-07-31 12:38:49","40"
"3646","WABT","7225","2023-08-02 08:01:43","40"
"3647","B59N","31494","2023-08-02 09:45:49","40"
"3648","HY64","14591","2023-08-02 10:01:57","40"
"3650","RCBE","4825","2023-08-04 05:49:28","40"
"3651","CLCM","4725","2023-08-04 06:34:40","40"
"3652","DSHG","4822","2023-08-04 06:37:35","40"
"3653","W5YI","4408","2023-08-04 06:39:55","40"
"3659","4D67C","1500","2023-08-09 11:31:20","23"
"3660","2F59E","750","2023-08-09 11:32:34","23"
"3662","5A360","1000","2023-08-09 12:58:19","23"
"3663","A70F2","650","2023-08-09 13:01:26","23"
"3665","Z4UM","20115","2023-08-10 11:07:49","84"
"3666","FVKL","4725","2023-08-10 11:12:03","84"
"3784","3F80A","1000","2023-09-06 16:30:09","23"
"3819","K4PP","5025","2023-09-11 05:18:07","40"
"3824","BMVZ","4725","2023-09-11 06:55:10","40"
"3825","6EPN","4725","2023-09-11 07:00:11","40"
"3883","E1LA","5025","2023-09-18 07:04:59","40"
"3914","YG0X","8635","2023-09-22 08:24:55","40"
"3916","L0EJ","1925","2023-09-22 08:32:20","40"
"3918","4C382","1000","2023-09-22 08:36:34","473"
"3919","7E4B1","500","2023-09-22 08:43:52","23"
"3924","04999","500","2023-09-22 10:08:05","23"
"3925","FJGV","3625","2023-09-22 10:08:59","40"
"3926","3PK2","6125","2023-09-22 10:14:32","40"
"3929","6B902","300","2023-09-22 12:31:00","473"
"3930","1253A","500","2023-09-22 12:31:47","23"
"3937","RVZH","11110","2023-09-25 06:18:44","40"
"3946","9F9X","12125","2023-09-25 08:14:22","40"
"3947","ORGA","5330","2023-09-25 08:14:59","40"
"3948","H586","10625","2023-09-25 08:18:14","40"
"4538","PYZ9","6175","2024-01-24 07:27:50","260"
"4559","NTTX","4223","2024-01-26 12:29:20","91"
"4581","TMT0","6625","2024-02-06 11:12:50","91"
"4589","XSPV","5815","2024-02-08 13:33:39","468"
"4591","UOWC","8322","2024-02-09 05:28:31","91"
"4592","3F53D","1249","2024-02-09 05:30:54","23"
"4595","QODF","1225","2024-02-09 08:55:26","91"
"4600","RRKU","6110","2024-02-09 11:25:18","581"
"4607","AE952","1050","2024-02-12 08:11:18","23"
"4610","FD37D","3493","2024-02-12 08:24:11","23"
"4612","611DF","1050","2024-02-12 09:13:08","23"
"4627","63CAF","1050","2024-02-28 06:19:12","23"
"4629","OT50","5160","2024-02-28 06:22:46","91"
"4631","572E9","1249","2024-02-28 09:13:26","23"
"4653","8AMK","4925","2024-03-02 11:45:34","597"
"4665","5APU","6565","2024-03-21 05:19:14","581"
"4666","GNFX","5425","2024-03-21 05:20:23","581"
"4742","OA61","5125","2024-03-28 12:23:17","581"
"2709","LQR3","6200","2022-09-14 12:18:15","104"
"2872","I3XY","7675","2022-09-15 09:26:11","104"
"2877","RZKK","9865","2022-09-15 11:20:23","91"
"2884","GYAD","5400","2022-09-15 13:32:21","91"
"2885","YVFD","5200","2022-09-16 06:19:21","91"
"2892","PYSQ","5500","2022-09-19 09:01:27","91"
"2895","IKVA","5225","2022-09-19 12:35:16","91"
"2902","HREW","5079","2022-09-20 12:03:18","91"
"2905","Q66G","6379","2022-09-21 07:19:19","40"
"2908","YNL2","5600","2022-09-21 07:58:19","40"
"2911","IR7X","5220","2022-09-21 09:03:15","40"
"2912","HBWE","5000","2022-09-21 09:57:12","40"
"2913","AAQU","5000","2022-09-21 09:58:12","40"
"2914","VQS8","9469","2022-09-21 09:58:42","40"
"2915","KHMW","5500","2022-09-21 09:59:06","40"
"2918","DB5B1","3996","2022-09-23 05:31:47","23"
"2920","6XL0","7675","2022-09-23 05:42:24","40"
"2921","07A2E","3996","2022-09-23 05:47:40","23"
"2922","FCAA8","3996","2022-09-23 06:13:31","23"
"2923","8E688","800","2022-09-26 10:27:07","23"
"2924","F8E54","749","2022-09-26 10:35:51","23"
"2925","BE902","200","2022-09-26 10:54:48","23"
"2926","ADECF","200","2022-09-26 11:06:45","23"
"2927","7B10C","200","2022-09-26 11:17:26","23"
"2929","UVWF","9151","2022-09-28 09:29:37","40"
"2930","90618","1000","2022-09-28 09:37:14","23"
"3223","RNYP","5270","2022-12-06 07:36:41","184"
"3224","ZL2H","5884","2022-12-06 07:45:14","184"
"3225","HGMK","8588","2022-12-06 07:55:56","42"
"3226","YJVL","7780","2022-12-06 07:57:14","91"
"3227","6MNV","1000","2022-12-06 08:00:19","184"
"3228","Z0AH","1346","2022-12-06 08:02:23","184"
"3229","ZXDR","1598","2022-12-06 08:07:16","184"
"3230","HA1L","5400","2022-12-06 08:08:43","184"
"3231","QPTC","5000","2022-12-06 08:14:57","184"
"3236","WHKG","7100","2022-12-19 05:41:14","40"
"3239","X3SA","8588","2022-12-19 07:19:47","40"
"3240","L5JN","7100","2022-12-19 07:20:22","40"
"3244","YMKZ","5200","2023-01-03 09:21:53","193"
"3245","RCWI","5000","2023-01-03 09:26:08","40"
"3246","HIXF","6850","2023-01-09 06:44:10","40"
"3247","IJEG","7200","2023-01-10 07:47:03","40"
"3255","JHLL","6810","2023-01-13 08:00:22","185"
"3257","H25H","6580","2023-01-13 08:05:16","185"
"3260","ZUVV","5755","2023-01-19 05:17:49","40"
"3262","HPNT","3000","2023-01-19 06:56:01","40"
"3264","RPET","4000","2023-01-23 06:58:02","40"
"3265","F2626","1700","2023-01-23 08:37:29","23"
"3266","8081C","10000","2023-01-23 08:53:36","23"
"3267","LTRP","3300","2023-01-23 08:53:48","40"
"3271","PCFZ","39000","2023-01-25 11:26:10","195"
"3272","60002","200","2023-01-27 06:55:52","23"
"3292","7DD96","749","2023-01-30 10:57:16","23"
"3293","KCVH","6596","2023-01-30 10:58:54","194"
"3295","I1Y2","6547","2023-01-30 11:13:51","194"
"3298","E8A6F","1296","2023-01-30 11:15:58","23"
"3300","NKVJ","6247","2023-01-30 12:25:30","194"
"3301","Z7NN","42488","2023-01-30 12:25:33","40"
"3302","9DE0F","5699","2023-01-30 12:25:35","23"
"3303","L013","37788","2023-01-31 06:39:18","40"
"3306","QIPM","38951","2023-01-31 07:14:05","40"
"3322","3WYK","3461","2023-02-10 12:15:09","200"
"3325","NWFO","3339","2023-02-22 12:18:46","40"
"3332","DGDP","13965","2023-02-28 08:50:18","40"
"3350","E4E3D","1980","2023-03-07 07:06:15","23"
"3352","5DA38","3339","2023-03-07 12:53:44","23"
"3355","9394C","11598","2023-03-08 06:14:07","23"
"3363","QZQV","3025","2023-03-09 07:30:06","40"
"3364","2FFM","3025","2023-03-09 07:30:39","73"
"3376","PN8T","3025","2023-03-14 06:29:45","40"
"3377","VGUY","5355","2023-03-14 06:31:15","40"
"3407","YDGK","8424","2023-03-23 06:14:58","40"
"3428","L09D","9354","2023-03-28 09:42:30","40"
"3430","JUPO","9354","2023-03-28 09:45:40","40"
"3431","3LAD","9354","2023-03-28 10:03:19","40"
"3432","FPQ5","9705","2023-03-28 10:16:20","40"
"3438","VOXI","9648","2023-03-28 10:45:25","40"
"3440","6WS4","11418","2023-03-28 10:48:02","40"
"3441","TQUE","12106","2023-03-28 10:52:00","40"
"3443","2BU7","3872","2023-03-28 10:57:00","67"
"1805","AYYQ","6400","2022-07-15 07:20:20","104"
"1807","UL7O","4675","2022-07-15 09:20:58","119"
"1810","0XQH","6000","2022-07-15 10:53:37","81"
"1815","23ZY","4500","2022-07-18 08:40:32","91"
"1816","AJRA","8720","2022-07-18 08:52:09","91"
"1817","D8VE","8675","2022-07-18 09:05:10","91"
"1818","AYE0","6000","2022-07-18 09:11:46","91"
"1819","6CBH","6100","2022-07-18 09:13:48","91"
"1820","FJAI","6050","2022-07-18 09:16:22","91"
"1821","5ACCD","399","2022-07-18 09:38:04","23"
"1822","477A5","1000","2022-07-18 09:41:45","23"
"1823","5A942","299","2022-07-18 09:46:38","23"
"1833","P4MA","6325","2022-07-21 09:22:16","91"
"1834","S90L","8675","2022-07-21 10:08:44","91"
"1835","UQAO","8675","2022-07-21 11:02:20","91"
"1836","LTFY","6140","2022-07-21 11:24:20","104"
"1837","MEWX","8675","2022-07-21 12:30:52","132"
"1839","IZO2","8675","2022-07-22 09:08:59","91"
"1842","37DE","8675","2022-07-22 10:13:19","104"
"1843","PHWS","6000","2022-07-22 11:58:46","91"
"1857","NZCM","7000","2022-07-27 04:55:49","91"
"1858","KMRL","7000","2022-07-27 06:15:57","131"
"1864","XBYA","4022","2022-07-27 06:48:15","133"
"1865","9TYN","6000","2022-07-27 08:06:33","91"
"1867","5E4B4","115","2022-07-27 08:38:29","23"
"1868","11EDB","1600","2022-07-27 10:49:20","23"
"1869","ACE73","1910","2022-07-27 10:51:55","23"
"1870","4C0F3","16810","2022-07-27 12:26:04","23"
"1873","6MZ3","8250","2022-07-28 05:22:19","136"
"1875","IELT","6500","2022-07-28 05:36:24","137"
"1876","SPP6","7000","2022-07-28 05:39:19","137"
"1877","QNI2","4500","2022-07-28 06:32:10","135"
"1878","SD2S","4900","2022-07-28 07:41:07","78"
"1879","XGI8","3890","2022-07-29 06:57:08","73"
"1880","HDKV","29320","2022-08-01 06:05:27","78"
"1883","4CYA","4000","2022-08-01 06:59:42","78"
"1886","IEPI","3220","2022-08-01 10:55:10","104"
"1887","ZHFH","7035","2022-08-01 11:04:44","104"
"1889","DJ2M","7720","2022-08-01 16:33:05","91"
"1891","HNE2","5000","2022-08-02 04:34:49","91"
"1892","44563","10000","2022-08-02 04:37:08","23"
"1893","1PHP","8930","2022-08-02 06:04:54","78"
"1894","7D504","600","2022-08-02 06:08:33","23"
"1895","85E74","6800","2022-08-02 06:43:28","23"
"1898","B018B","3200","2022-08-03 06:50:41","23"
"1899","WX9U","4000","2022-08-03 08:41:42","91"
"1901","9A181","26000","2022-08-03 08:52:26","23"
"1902","09431","2000","2022-08-03 08:54:06","23"
"1904","VFLS","42820","2022-08-03 09:02:42","91"
"1909","386B2","10000","2022-08-05 07:02:03","23"
"1910","HUOP","6511","2022-08-05 08:25:03","42"
"1911","J0O3","10030","2022-08-05 08:49:50","91"
"1914","MTJ1","8660","2022-08-08 05:18:18","104"
"1915","YLKQ","8845","2022-08-08 09:23:12","81"
"1935","97A5D","10000","2022-08-08 12:06:28","23"
"1936","1549E","621","2022-08-08 12:09:37","23"
"1937","38DED","636","2022-08-08 12:12:12","23"
"1939","RTXQ","8845","2022-08-08 12:38:01","81"
"1940","ID3A","10460","2022-08-08 12:43:36","81"
"1941","09B91","10000","2022-08-08 13:00:50","23"
"1942","44671","614","2022-08-08 13:08:48","23"
"1943","ARR6","10460","2022-08-08 13:15:32","81"
"1944","MENA","8845","2022-08-08 14:10:07","81"
"1950","DEG7","6810","2022-08-09 08:00:44","91"
"1951","42460","2000","2022-08-09 08:49:10","23"
"1952","CA4BD","500","2022-08-09 08:50:40","23"
"1967","GHZY","7320","2022-08-10 10:39:17","104"
"1973","4A1C9","6022","2022-08-12 05:15:03","23"
"1974","8VGR","7020","2022-08-12 06:04:35","104"
"1975","JB9F","6420","2022-08-12 06:58:17","104"
"1981","SYLF","7000","2022-08-12 10:56:49","81"
"1982","FFCY","7030","2022-08-12 11:00:29","81"
"1986","309L","7000","2022-08-15 06:44:12","91"
"1987","XEBR","7320","2022-08-15 06:45:39","91"
"1990","52KO","7280","2022-08-15 07:49:23","141"
"1991","LKEA","12172","2022-08-15 08:11:05","91"
"1996","LJIW","15848","2022-08-15 11:44:58","91"
"2022","0B0CC","10000","2022-08-16 11:04:04","23"
"2024","S96M","6135","2022-08-16 11:11:24","104"
"2042","UGD7","5820","2022-08-19 10:21:18","67"
"2043","JGEI","5160","2022-08-19 10:25:18","146"
"2045","FGRK","6400","2022-08-19 10:31:30","147"
"2046","JBLD","4715","2022-08-19 10:57:02","147"
"2047","QJNL","5100","2022-08-19 11:20:52","147"
"2048","EHSO","4900","2022-08-19 11:39:10","42"
"2049","3MVC","6220","2022-08-19 11:40:53","147"
"2050","W4AZ","5820","2022-08-19 11:45:14","147"
"2053","UW7K","10530","2022-08-22 05:24:00","144"
"2064","YAZQ","9620","2022-08-23 06:40:27","144"
"2068","W5VX","9100","2022-08-23 13:13:54","81"
"2069","QAP9","18000","2022-08-23 13:18:19","81"
"2072","NLGY","2000","2022-08-24 05:17:14","144"
"2075","W25B","9095","2022-08-24 05:38:19","104"
"2079","UQFV","7730","2022-08-24 06:19:40","144"
"2083","EUEZ","4760","2022-08-24 08:34:26","91"
"2084","BNG3","8896","2022-08-24 08:39:46","91"
"2086","BC7F3","620","2022-08-24 08:54:15","23"
"2089","8M35","7840","2022-08-24 09:03:57","91"
"2091","WBDO","7840","2022-08-24 11:43:30","91"
"2094","FF9ED","10000","2022-08-25 05:17:59","23"
"2095","EA26A","630","2022-08-25 05:21:30","23"
"2096","J9EB","7840","2022-08-25 05:25:54","91"
"2098","2JW0","7860","2022-08-25 05:28:50","91"
"2100","UVGQ","6440","2022-08-25 05:32:29","91"
"2102","VVYG","7830","2022-08-25 05:36:51","73"
"2103","PFIS","4745","2022-08-25 05:43:38","91"
"2104","UVJH","3840","2022-08-25 05:47:35","91"
"2105","2XPZ","3270","2022-08-25 05:48:34","91"
"2110","U2VG","4730","2022-08-25 05:52:46","91"
"2111","VCIM","58000","2022-08-25 06:02:46","144"
"2113","TB6T","3000","2022-08-25 06:12:20","151"
"2114","9REZ","8000","2022-08-25 06:15:44","91"
"2115","AYZQ","8250","2022-08-25 06:17:58","91"
"2116","XCMS","3000","2022-08-25 06:20:05","91"
"2117","ORM6","4760","2022-08-25 06:21:21","91"
"2118","TSLB","3330","2022-08-25 06:26:22","91"
"2128","E1155","10000","2022-08-25 07:46:54","23"
"2134","YULN","7800","2022-08-25 13:32:04","81"
"2136","PQIQ","8000","2022-08-26 05:46:22","144"
"2140","CK7L","6155","2022-08-26 11:20:49","104"
"2142","UVRU","3838","2022-08-26 12:21:34","104"
"2145","BZKB","11377","2022-08-29 05:20:07","144"
"2155","I5CU","6000","2022-08-29 06:29:42","144"
"2166","XQGY","5045","2022-08-29 12:21:54","104"
"2170","2RNR","6145","2022-08-29 12:31:18","104"
"2172","UB24","6020","2022-08-29 12:34:52","104"
"2175","XOLJ","7020","2022-08-29 13:04:22","104"
"2179","LPI5","7020","2022-08-29 13:14:36","104"
"2182","SKUP","6130","2022-08-30 07:12:47","104"
"2183","HYZ7","6620","2022-08-30 07:13:56","104"
"2184","FZIZ","6500","2022-08-30 07:14:45","104"
"2186","46FM","6020","2022-08-30 07:34:02","104"
"2190","QEMK","6040","2022-08-30 07:46:04","104"
"2191","MSSC","6135","2022-08-30 07:47:45","104"
"2198","PUL7","5265","2022-08-30 13:00:52","91"
"2203","B2OJ","7840","2022-08-30 13:07:58","91"
"2204","VYAH","2755","2022-08-30 15:34:31","91"
"2206","B1QF","7240","2022-08-31 05:08:30","104"
"2213","7E1FE","10000","2022-08-31 05:47:51","23"
"2215","BAB03","10000","2022-08-31 07:17:05","23"
"2216","2BF8C","10000","2022-08-31 07:23:49","23"
"2218","IZF0","3030","2022-08-31 07:40:17","91"
"2219","FIX1","7030","2022-08-31 07:45:40","91"
"2220","PVH3","7030","2022-08-31 07:46:44","91"
"2222","CWU7","4745","2022-08-31 08:17:53","91"
"2223","3QRK","3040","2022-08-31 08:19:27","91"
"2224","75LA","7030","2022-08-31 09:32:42","91"
"2225","LNUB","6020","2022-08-31 09:33:27","91"
"2226","MKSE","6000","2022-08-31 09:38:56","91"
"2228","2697F","10000","2022-08-31 10:32:23","23"
"2229","EC3E2","10000","2022-08-31 10:58:01","23"
"2230","60267","10000","2022-08-31 11:49:57","23"
"2231","BBADA","10000","2022-08-31 11:51:02","23"
"2232","E8D43","10000","2022-08-31 11:53:46","23"
"2233","42673","10000","2022-08-31 11:54:51","23"
"2234","DB366","10000","2022-08-31 11:56:22","23"
"2235","940D3","10000","2022-08-31 11:59:39","23"
"2237","PYZV","8964","2022-08-31 12:10:17","91"
"2238","VVNE","8895","2022-08-31 12:17:51","73"
"2239","20EAA","10000","2022-08-31 12:28:22","23"
"2240","4D01D","10000","2022-08-31 14:00:13","23"
"2242","85C62","10000","2022-08-31 14:03:58","23"
"2244","84C5B","10000","2022-08-31 14:09:28","23"
"2245","1FABA","10000","2022-08-31 14:11:31","23"
"2246","FZQH","6145","2022-08-31 14:12:48","104"
"2247","4866A","10000","2022-08-31 14:19:34","23"
"2248","9TEK","3545","2022-09-01 06:06:46","91"
"2249","BBZI","8545","2022-09-01 06:07:25","91"
"2250","XSCJ","7830","2022-09-01 06:09:32","91"
"2251","ARNR","8545","2022-09-01 06:10:59","91"
"2252","564F1","5265","2022-09-01 06:16:43","23"
"2253","C2B0A","10000","2022-09-01 06:18:06","23"
"2254","CHTZ","8545","2022-09-01 06:20:56","91"
"2255","CZXL","8560","2022-09-01 06:21:30","91"
"2256","ILJP","7030","2022-09-01 06:35:21","91"
"2257","RJOL","7030","2022-09-01 06:36:26","91"
"2258","2K7W","7435","2022-09-01 06:37:08","91"
"2260","1REP","8896","2022-09-01 08:22:27","91"
"2262","BUPS","7535","2022-09-01 08:23:32","91"
"2264","N5KX","6958","2022-09-01 09:11:07","91"
"2265","NE8F","2500","2022-09-01 11:16:38","144"
"2270","004DF","765","2022-09-02 05:26:25","23"
"2271","RCMX","6490","2022-09-02 05:35:31","91"
"2275","VY5V","2000","2022-09-02 09:34:07","93"
"2280","UNRF","3540","2022-09-02 10:46:30","147"
"2282","OGND","7645","2022-09-02 11:01:47","91"
"2283","LQPR","6400","2022-09-02 11:17:47","81"
"2284","J7O0","6400","2022-09-02 11:19:40","81"
"2285","E00B","8000","2022-09-02 11:30:05","81"
"2286","VSQN","6400","2022-09-02 11:31:44","81"
"2287","UI9D","6400","2022-09-02 11:38:41","81"
"2288","KRZU","6000","2022-09-02 11:42:48","81"
"2289","GVY3","8000","2022-09-05 05:02:28","81"
"2291","5JUD","8434","2022-09-05 07:03:43","104"
"2292","IUVJ","8437","2022-09-05 07:29:37","104"
"2293","IHPH","6830","2022-09-05 08:11:15","104"
"2296","PWKG","6479","2022-09-05 09:13:52","104"
"2297","AD71","6610","2022-09-05 09:16:21","104"
"2298","OCKX","6880","2022-09-05 09:38:59","104"
"2299","3WCJ","6445","2022-09-05 10:01:15","104"
"2304","ACJ7","3837","2022-09-07 08:55:21","91"
"2308","VCDS","2000","2022-09-07 12:39:01","144"
"2309","RAUS","7110","2022-09-08 05:09:03","144"
"2310","CXEB","6000","2022-09-08 05:11:08","144"
"2312","RKNG","8000","2022-09-08 05:13:14","144"
"2314","X7ZK","3300","2022-09-08 05:17:22","144"
"2315","SVWT","8530","2022-09-08 05:19:03","144"
"2316","NGHJ","7000","2022-09-08 05:20:34","144"
"2318","SL69","5638","2022-09-08 05:27:04","104"
"2319","BCUF","7000","2022-09-08 05:28:43","144"
"2320","FUM1","3000","2022-09-08 05:33:46","144"
"2322","EQT4","9100","2022-09-08 06:26:49","144"
"2323","PHDX","8000","2022-09-08 06:27:35","144"
"2327","OIUG","2000","2022-09-08 09:00:51","144"
"1035","185A0","1049","2022-03-31 07:04:50","23"
"1041","DJGD","3397","2022-04-01 11:00:29","9"
"1042","E13E3","300","2022-04-04 06:07:56","23"
"1043","76E4E","1200","2022-04-04 08:30:59","23"
"1045","C0FCE","300","2022-04-05 06:50:46","23"
"1054","B075","2800","2022-04-06 10:31:56","90"
"1055","SDMQ","3200","2022-04-06 10:35:09","90"
"1056","MXQ4","3600","2022-04-06 10:37:17","90"
"1058","MMMP","2600","2022-04-06 11:41:16","90"
"1059","CU10","2400","2022-04-06 11:53:22","90"
"1060","ANU9","2000","2022-04-06 11:59:37","90"
"1064","BOHW","2800","2022-04-06 12:19:57","90"
"1065","08GG","2400","2022-04-06 12:23:06","90"
"1067","CPNB","2000","2022-04-06 12:44:37","90"
"1068","55VR","4400","2022-04-06 12:58:03","92"
"1072","GBYI","6222","2022-04-07 06:08:28","91"
"1073","2FKP","2400","2022-04-07 06:26:21","92"
"1074","WYLM","2000","2022-04-07 06:29:55","92"
"1075","EOG6","2400","2022-04-07 06:35:22","94"
"1076","JYFQ","4000","2022-04-07 06:47:45","91"
"1077","YNKK","2400","2022-04-07 06:47:59","95"
"1078","6QWN","2800","2022-04-07 06:54:26","95"
"1079","F7W1","2198","2022-04-07 06:57:33","91"
"1080","TQIV","2936","2022-04-07 07:00:20","91"
"1081","9QDG","3420","2022-04-07 07:12:21","91"
"1082","TAOX","4940","2022-04-07 07:24:19","91"
"1084","OBGH","2500","2022-04-07 07:29:34","12"
"1085","XHD3","2500","2022-04-07 07:32:27","12"
"1090","7KWT","3640","2022-04-08 05:57:50","81"
"1091","JRXN","5355","2022-04-08 06:32:46","91"
"1093","RITJ","2500","2022-04-08 07:05:54","12"
"1094","WETX","2500","2022-04-08 07:10:33","12"
"1095","ZW5M","2100","2022-04-08 07:13:30","12"
"1096","RNXM","2500","2022-04-08 07:17:32","12"
"1097","4L2W","2500","2022-04-08 07:44:03","92"
"1098","CHTP","316000","2022-04-08 07:49:07","89"
"1099","J8ZH","3200","2022-04-08 07:59:21","92"
"1100","MVZN","18600","2022-04-08 17:00:42","91"
"1102","FVZO","2600","2022-04-11 06:09:21","91"
"1103","HUHW","4250","2022-04-11 06:12:11","91"
"1107","IXXX","3130","2022-04-11 07:03:49","91"
"1108","YWLE","2540","2022-04-11 07:10:28","91"
"1109","PM6F","2298","2022-04-11 07:17:54","91"
"1110","DDUY","3798","2022-04-11 07:19:47","91"
"1111","CLJP","3100","2022-04-11 07:23:36","96"
"1112","PSMX","2500","2022-04-11 07:51:00","91"
"1113","4PKW","2100","2022-04-11 07:54:50","91"
"1120","NJAF","2100","2022-04-11 08:43:18","92"
"1122","FLQB","2000","2022-04-11 09:54:30","81"
"1123","6YA0","4000","2022-04-11 10:27:55","92"
"1124","ETPP","2100","2022-04-11 11:04:56","91"
"1125","EY2X","2100","2022-04-11 11:08:05","91"
"1126","D4CK","2100","2022-04-11 11:14:12","91"
"1127","Y4RF","3100","2022-04-11 12:52:55","91"
"1129","SRL4","4000","2022-04-11 13:20:25","91"
"1130","A64A","2500","2022-04-11 14:52:42","91"
"1131","SQYI","3100","2022-04-11 14:55:36","91"
"1132","OOGJ","3100","2022-04-11 15:27:46","91"
"1133","L0VG","2100","2022-04-11 16:07:26","74"
"1134","BNGT","2800","2022-04-11 16:30:28","91"
"1135","CWSD","2100","2022-04-11 16:35:13","91"
"1136","BOFL","2140","2022-04-11 16:48:41","43"
"1137","H7ED","3696","2022-04-11 16:55:19","99"
"1138","IR5L","3100","2022-04-11 17:22:48","100"
"1139","LC4V","2298","2022-04-11 18:23:48","91"
"1140","RUMA","2160","2022-04-12 05:20:14","91"
"1141","5A4E8","1500","2022-04-12 05:57:10","23"
"1142","0C0B2","1200","2022-04-12 06:00:28","23"
"1143","EBFD7","340","2022-04-12 06:21:51","23"
"1144","QSUX","2100","2022-04-12 06:22:11","91"
"1145","B5FFC","500","2022-04-12 06:24:19","23"
"1146","87V0","3100","2022-04-12 06:24:34","91"
"1147","WFG3","3100","2022-04-12 06:27:44","91"
"1148","6CA40","1200","2022-04-12 06:55:47","23"
"1183","SDWV","2000","2022-04-20 10:38:25","81"
"1197","FCCD1","2235","2022-04-20 12:38:42","23"
"1229","CB417","1720","2022-04-22 07:54:56","23"
"1230","C405A","1720","2022-04-22 07:56:58","23"
"1231","2975B","4489","2022-04-22 08:21:26","23"
"1232","19338","1720","2022-04-22 08:28:56","23"
"1235","F7C5C","1769","2022-04-22 12:30:08","23"
"1237","4C53B","1510","2022-04-22 12:43:10","23"
"1238","A8318","1530","2022-04-22 12:45:10","23"
"1240","673E7","1200","2022-04-22 12:59:53","23"
"1241","F2339","1530","2022-04-22 13:05:53","23"
"1242","4DA48","1030","2022-04-22 13:05:57","23"
"1254","424CE","1000","2022-04-26 08:01:10","23"
"1255","2DE20","600","2022-04-26 08:02:21","23"
"1261","YDEH","2100","2022-04-26 11:07:18","91"
"1262","B73CE","1000","2022-04-26 11:07:32","23"
"1263","9D225","600","2022-04-26 11:08:25","23"
"1273","PKKM","2158","2022-04-27 05:26:21","81"
"1274","3KMM","4500","2022-04-27 05:27:52","81"
"1275","RXBT","2718","2022-04-27 05:33:09","81"
"1276","88WA","2000","2022-04-27 05:39:24","81"
"1277","4SML","2980","2022-04-27 05:43:41","81"
"1278","CVPF","2450","2022-04-27 05:53:15","81"
"1279","P4D4","2400","2022-04-27 05:56:28","81"
"1280","BXYP","2200","2022-04-27 06:01:05","81"
"1282","Q0RE","3818","2022-04-27 06:08:36","81"
"1283","GQRY","2158","2022-04-27 06:17:39","81"
"1284","ULKL","2915","2022-04-27 06:25:57","81"
"1285","221DC","1000","2022-04-27 06:28:19","23"
"1286","9D312","1200","2022-04-27 06:29:20","23"
"1287","2035B","1500","2022-04-27 06:30:32","23"
"1288","OBL1","3818","2022-04-27 06:39:26","81"
"1290","FFKJ","2045","2022-04-27 06:52:11","81"
"1291","DDB72","1500","2022-04-27 06:53:48","23"
"1292","L0TF","3040","2022-04-27 06:56:51","81"
"1293","6D70E","1630","2022-04-27 07:03:01","23"
"1294","XFSH","2020","2022-04-27 07:08:20","81"
"1297","SUS5","3120","2022-04-27 07:31:36","81"
"1299","YVPL","3440","2022-04-27 07:45:49","81"
"1300","XNI5","3840","2022-04-27 07:55:22","81"
"1305","X0DH","3120","2022-04-27 08:30:45","81"
"1313","KPZT","2115","2022-04-27 08:42:11","81"
"1314","PNSN","2100","2022-04-27 08:53:02","81"
"1316","MMML","2100","2022-04-27 08:57:46","81"
"1319","PXWL","4250","2022-04-27 09:01:39","92"
"1321","MJQT","2600","2022-04-27 09:03:27","92"
"1324","GOWJ","2100","2022-04-27 09:06:32","81"
"1325","0XX6","3830","2022-04-27 09:10:03","81"
"1326","SQEO","2200","2022-04-27 09:11:31","81"
"1328","US0L","3820","2022-04-27 09:14:32","81"
"1329","YTC4","2600","2022-04-27 09:18:32","12"
"1331","SYPQ","3000","2022-04-27 09:21:30","81"
"1332","BTNN","2535","2022-04-27 09:25:18","81"
"1333","Q8UQ","3830","2022-04-27 09:30:42","81"
"1337","IS63","3820","2022-04-27 09:59:53","81"
"1338","ANVC","2318","2022-04-27 10:01:18","81"
"1340","2ZHW","2115","2022-04-27 10:08:26","81"
"1344","POLE","2300","2022-04-27 10:24:55","81"
"1345","EZKA","2535","2022-04-27 10:27:35","81"
"1346","B44M","2140","2022-04-27 10:29:15","81"
"1347","NDW5","3100","2022-04-27 10:34:25","81"
"1348","AVDB","3800","2022-04-27 10:36:51","81"
"1349","SGYG","2100","2022-04-27 10:40:04","81"
"1352","1EAE","3800","2022-04-27 10:49:43","81"
"1353","466F3","1520","2022-04-27 10:52:12","23"
"1354","2GRE","2100","2022-04-27 10:56:55","91"
"1356","WYAG","2500","2022-04-27 11:03:35","81"
"1357","D3F06","1520","2022-04-27 11:09:16","23"
"1358","HVEO","3120","2022-04-27 11:09:18","81"
"1359","ZL8W","2120","2022-04-27 11:11:24","81"
"1360","LARN","2120","2022-04-27 11:46:43","81"
"1361","RJTU","2100","2022-04-27 11:58:17","92"
"1363","W3NQ","2100","2022-04-27 12:58:57","81"
